,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,log10_bf
MAP3K14,0.9562,0.04379999999999995,3.0833330609571905,3.3618853e-06,2.4701449e-05,1e-07,0.25,-2.6308942,-2.6943836,2.0254948,-9.298553,4.6409225,0.007315005,0.03735541,0.02839295854628054,0.05003450655624559,0.0585813,0.39432552,True,0.4890204396686572
CLK2,0.9551999999999999,0.04480000000000006,3.0597123904721473,5.9535178e-06,4.1133077e-05,1e-07,0.25,-2.6305838,-2.6661153,1.918333,-8.285357,3.5309124,0.01153807,0.052609336,0.040318001135718366,0.06866804692891627,0.094248325,0.5439381,True,0.4856806052208475
CYP51A1-AS1,0.9451999999999999,0.05480000000000007,2.847706179456818,8.6903765e-07,7.4975064e-06,1e-07,0.25,-2.6301208,-2.6569796,2.395438,-10.5225725,5.0485706,0.0017689198,0.0126404995,0.0051107325383304945,0.013112491373360931,0.015692493,0.13910837,True,0.454495177668503
ZFYVE27,0.9603999999999999,0.03960000000000008,3.188520503973769,9.599793e-06,5.4346157e-05,1e-07,0.25,-2.6286454,-2.614099,2.1344664,-8.751866,5.654457,0.021912917,0.08780991,0.06814310051107329,0.11111111111111059,0.1917129,0.8750586,True,0.5035892141027823
IL17RA,0.9542,0.04579999999999995,3.036588994101264,6.70651e-06,4.058772e-05,1e-07,0.25,-2.62795,-2.5571728,2.0921693,-9.422317,5.9733295,0.012837921,0.060840506,0.04486087450312325,0.0800552104899928,0.11569128,0.6149114,True,0.4823860136404251
TMTC2,0.9548,0.04520000000000002,3.0504045968609734,6.878767e-06,3.3271586e-05,1e-07,0.25,-2.6277082,-2.498785,2.2902784,-10.443139,6.127592,0.015610337,0.04351101,0.04826802952867692,0.07936507936507907,0.13775454,0.43017715,True,0.48435744674806896
HCN3,0.9481999999999999,0.05180000000000007,2.9071751186987034,1.9882634e-06,1.0744232e-05,1e-07,0.25,-2.6257784,-2.5651813,2.3416083,-11.090181,6.684082,0.0030874724,0.0148875695,0.014196479273140269,0.021394064872325747,0.027816579,0.14979555,True,0.4634711930491727
NDUFV2-AS1,0.9685999999999999,0.031400000000000095,3.42904352890781,2.333281e-06,1.9038718e-05,1e-07,0.25,-2.6250665,-2.8398123,2.0537057,-9.341671,5.1806507,0.0042809867,0.044073973,0.01476433844406588,0.047964113181504404,0.0382582,0.46506017,True,0.5351729981764507
IGKV1-5,0.9543999999999999,0.045600000000000085,3.0411749454429295,2.6058628e-06,1.1958621e-05,1e-07,0.25,-2.6235876,-2.938733,3.5770707,-12.095585,12.618046,0.0022302438,0.020623744,0.006246450880181716,0.023809523809523822,0.020575466,0.21327838,True,0.4830414039318821
SND1-IT1,0.9480000000000001,0.051999999999999935,2.9031106019144453,3.1321279e-06,7.965101e-06,1e-07,0.25,-2.6235175,-2.4395351,3.21433,-13.183176,9.715172,0.0076798387,0.01755672,0.032367972742759814,0.04382332643202203,0.0616829,0.16532615,True,0.46286358179431875
SLC12A6,0.9588,0.041200000000000014,3.1472440139160347,3.388026e-06,1.7212387e-05,1e-07,0.25,-2.623297,-2.580389,2.0018554,-8.51427,5.199524,0.00693027,0.020841101,0.023282226007950043,0.0431331953071083,0.05996763,0.20569593,True,0.49793041619963496
FBXL19-AS1,0.945,0.05500000000000005,2.843851571025116,8.117417e-07,5.6548633e-06,1e-07,0.25,-2.6220124,-2.5851603,2.388301,-11.367201,5.5349483,0.0026738888,0.01388385,0.01533219761499149,0.020013802622498276,0.02037067,0.13906191,True,0.453906925558603
KCNK5,0.9488000000000001,0.05119999999999991,2.9194583114251484,6.1412065e-06,3.084619e-05,1e-07,0.25,-2.620846,-2.621935,2.5945463,-11.432274,7.58416,0.0126942545,0.0447998,0.0471323111868257,0.06763285024154568,0.09985064,0.46889913,True,0.46530227811313163
RNF223,0.9534,0.046599999999999975,3.0184337975356508,4.2508887e-06,3.3059532e-05,1e-07,0.25,-2.6199965,-2.622414,2.1978052,-12.0042925,5.409419,0.0092049325,0.05205119,0.02839295854628054,0.07763975155279475,0.07735752,0.55441093,True,0.47978165504891845
AP000866.1,0.9462,0.05379999999999996,2.867180320724311,9.460659e-07,4.6798123e-06,1e-07,0.25,-2.616578,-2.786313,3.1130316,-12.029978,7.2303658,0.0022561403,0.0071586254,0.004542873367404884,0.00793650793650794,0.019890593,0.075241156,True,0.4574550071691335
SNHG12,0.956,0.04400000000000004,3.078568062320689,3.754717e-05,0.0002497876,1e-07,0.25,-2.615182,-2.684969,2.076385,-8.655223,4.885666,0.07849932,0.33737472,0.17546848381601374,0.3278122843340277,0.6711425,3.6294034,True,0.4883487596189003
TSC2,0.9578,0.042200000000000015,3.122218540340339,1.8183278e-05,0.00011571468,1e-07,0.25,-2.6132672,-2.6508403,1.6579839,-8.05709,3.107172,0.03863979,0.16289556,0.09369676320272578,0.19565217391304238,0.36434916,1.7162752,True,0.4944632983374103
ARGLU1,0.9556,0.044399999999999995,3.0690997312529054,0.00011186211,0.0007815857,1e-07,0.25,-2.6121197,-2.7022705,1.7561744,-7.458312,3.6694431,0.21149914,0.91633224,0.33390119250425915,0.6746031746031762,1.8624992,9.778841,True,0.48701100119575247
ZNF821,0.9533999999999999,0.046600000000000086,3.0184337975356486,4.645921e-06,2.6954856e-05,1e-07,0.25,-2.6110103,-2.6730657,1.8390638,-8.524015,3.8035402,0.0107912645,0.051993202,0.03463940942646226,0.0655624568668045,0.094091706,0.5539609,True,0.4797816550489182
ZNF516,0.9492,0.050799999999999956,2.9277229836619862,2.130542e-06,1.4369367e-05,1e-07,0.25,-2.6091638,-2.612186,2.571761,-10.733015,6.034931,0.004161074,0.019332962,0.01476433844406588,0.01932367149758454,0.03846294,0.20860165,True,0.46652998211484026
DPY19L3,0.9474,0.05259999999999998,2.8910050911871408,5.8655596e-06,2.679551e-05,1e-07,0.25,-2.6085384,-2.4894557,2.4063034,-10.074927,6.09764,0.010131301,0.031332724,0.03747870528109031,0.05314009661835737,0.08868776,0.32586378,True,0.4610488564980408
POU5F2,0.9478,0.052200000000000024,2.8990608336247803,7.658051e-07,4.0031673e-06,1e-07,0.25,-2.6081796,-2.6369886,2.32605,-10.210836,5.6978817,0.00088960887,0.0068608834,0.003975014196479273,0.009316770186335404,0.006501709,0.06800369,True,0.4622573286608921
CYTH4,0.9448000000000001,0.055199999999999916,2.840010141024951,4.5774038e-07,3.062386e-06,1e-07,0.25,-2.6061988,-2.5901518,2.2558641,-10.57448,5.72851,0.0003074534,0.0018084199,0.001135718341851221,0.004140786749482403,0.0022601322,0.019910308,True,0.45331989083110225
CHRM3,0.9610000000000001,0.038999999999999924,3.2044125168362516,4.9346822e-06,3.8332364e-05,1e-07,0.25,-2.605526,-2.732461,2.6158934,-11.00578,6.7475433,0.012311722,0.048107363,0.0420215786484952,0.05175983436852991,0.104103036,0.50712246,True,0.5057484194899197
ZNF891,0.9491999999999999,0.05080000000000007,2.927722983661984,4.473625e-06,2.0115762e-05,1e-07,0.25,-2.6053152,-2.5214205,2.1532345,-10.413043,5.654804,0.004855535,0.026680158,0.025553662691652487,0.04140786749482398,0.03641715,0.26611456,True,0.46652998211484
RELT,0.9536,0.0464,3.0229446320482345,3.4506622e-06,2.6158714e-05,1e-07,0.25,-2.6033368,-2.5099745,2.222532,-10.890962,6.073717,0.0050369995,0.04484818,0.026121521862578097,0.060731538992408386,0.039135333,0.47024027,True,0.4804301927707028
RPA4,0.9502,0.049799999999999955,2.948657314443122,1.1808725e-06,2.9840626e-06,1e-07,0.25,-2.6028533,-2.6201706,3.2513406,-13.045046,9.923307,0.001599177,0.0076614935,0.010221465076660993,0.015182884748102128,0.011513784,0.067010395,True,0.46962430288386703
PLXNB1,0.9524,0.047599999999999976,2.996152153791112,1.7635472e-05,0.00011293415,1e-07,0.25,-2.6008976,-2.5901809,1.9864477,-9.205709,5.4022627,0.036205966,0.15708049,0.10051107325383311,0.18599033816425017,0.31955996,1.6457042,True,0.47656386440707454
HIST1H2BF,0.9563999999999999,0.04360000000000008,3.0881188663272834,3.905702e-06,4.131292e-05,1e-07,0.25,-2.6007304,-2.8183317,2.7559836,-11.35753,7.2780333,0.011896032,0.06213846,0.02157864849517321,0.05797101449275347,0.11390034,0.6717432,True,0.48969400864553636
CLDND2,0.9516,0.0484,2.978644768603285,4.5981074e-06,2.6260137e-05,1e-07,0.25,-2.5970118,-2.627654,2.2250218,-9.524302,5.417495,0.00720969,0.040071785,0.025553662691652487,0.06245686680469271,0.06910096,0.42795593,True,0.4740187126172034
TYW1B,0.9478,0.052200000000000024,2.8990608336247803,2.96618e-06,9.631335e-06,1e-07,0.25,-2.5928578,-2.5448403,2.633253,-12.270438,7.6130457,0.004530028,0.015063389,0.01533219761499149,0.026224982746721897,0.033597875,0.15171346,True,0.4622573286608921
ZFYVE26,0.9450000000000001,0.05499999999999994,2.843851571025118,3.5989235e-06,2.5146324e-05,1e-07,0.25,-2.592265,-2.54384,2.3598003,-10.267026,5.3640995,0.0066332757,0.032084506,0.02044293015332199,0.040027605244996524,0.058549404,0.32136282,True,0.4539069255586034
AGAP6,0.9564,0.04359999999999997,3.088118866327286,2.707558e-06,2.060173e-05,1e-07,0.25,-2.5917306,-2.6499557,1.9177959,-8.489837,5.8163805,0.0064964076,0.03291568,0.018171493469619545,0.04623878536922008,0.06276691,0.34138733,True,0.4896940086455367
MAGI1,0.9501999999999999,0.049800000000000066,2.94865731444312,9.079285e-06,5.571816e-05,1e-07,0.25,-2.5912614,-2.4938946,2.1913118,-9.875768,5.2964163,0.016072456,0.07260159,0.05394662123793303,0.10800552104899881,0.13449086,0.75100917,True,0.4696243028838667
MYO15B,0.95,0.050000000000000044,2.9444387896927755,1.887066e-05,0.00012589163,1e-07,0.25,-2.5875437,-2.5541897,2.144815,-11.012808,6.160198,0.031917527,0.13596481,0.09028960817717212,0.16425120772946772,0.27037266,1.4336438,True,0.46900253045682727
ATG16L2,0.9541999999999999,0.04580000000000006,3.0365889941012614,6.282723e-06,5.444765e-05,1e-07,0.25,-2.5853531,-2.583394,2.0893002,-9.336161,4.638118,0.010398537,0.061718475,0.02782509937535493,0.07073844030365746,0.109392144,0.63442546,True,0.48238601364042477
NOXA1,0.9548,0.04520000000000002,3.0504045968609734,1.557663e-05,0.00010507308,1e-07,0.25,-2.5847628,-2.7256913,2.3258414,-9.293474,4.9917,0.030383162,0.14943014,0.06927881885292451,0.1625258799171834,0.30410004,1.564684,True,0.48435744674806896
AFF4,0.9551999999999999,0.04480000000000006,3.0597123904721473,4.046396e-05,0.0002093924,1e-07,0.25,-2.5846534,-2.5627303,1.8773061,-8.517412,4.6834927,0.07497014,0.30376312,0.18285065303804668,0.3357487922705362,0.64665836,3.1911001,True,0.4856806052208475
DUOX2,0.9590000000000001,0.040999999999999925,3.1523187747042516,2.16506e-05,0.00020231059,1e-07,0.25,-2.5840542,-2.6695366,3.897333,-15.71624,11.294108,0.03515268,0.20626317,0.059057353776263526,0.18737060041407763,0.3258427,2.0966258,True,0.4986301285949019
DST,0.9490000000000001,0.050999999999999934,2.923582980344599,4.65506e-05,0.00021944642,1e-07,0.25,-2.582952,-2.4988036,2.7499752,-11.398748,7.4068146,0.08812396,0.26575357,0.18114707552526985,0.27363699102829564,0.7512479,2.7753587,True,0.4659154249862856
ZNF79,0.958,0.04200000000000004,3.127177932030695,1.0774761e-06,7.128672e-06,1e-07,0.25,-2.5829322,-2.6460266,2.61734,-10.100863,6.835499,0.0024055103,0.008835815,0.005678591709256105,0.010351966873706002,0.023238145,0.09470123,True,0.4951525927056941
C3orf58,0.9474,0.05259999999999998,2.8910050911871408,9.159484e-06,4.8099508e-05,1e-07,0.25,-2.5808554,-2.4429464,2.241321,-10.016674,6.762807,0.018473262,0.08200057,0.05735377626348669,0.09730848861283602,0.15798232,0.9007284,True,0.4610488564980408
ADAMTS6,0.9414,0.058599999999999985,2.776633272358103,1.3745124e-06,6.5147065e-06,1e-07,0.25,-2.5800977,-2.5679626,2.9334857,-13.528822,9.82569,0.0020702712,0.011119633,0.00908574673480977,0.023464458247066954,0.01591902,0.101058185,True,0.4435185235150776
ZNF497,0.9494,0.05059999999999998,2.931878442728327,1.0627774e-06,8.018236e-06,1e-07,0.25,-2.5774848,-2.5634346,2.0877697,-9.09066,4.119034,0.0027732586,0.008441899,0.004542873367404884,0.012767425810904065,0.03396431,0.08646135,True,0.4671459602722071
KDM6A,0.9494,0.05059999999999998,2.931878442728327,8.365166e-06,4.41538e-05,1e-07,0.25,-2.5764635,-2.4811707,2.1846156,-10.202346,5.7162733,0.019742578,0.06605021,0.05451448040885864,0.09351276742581051,0.17838542,0.6669563,True,0.4671459602722071
MTHFR,0.9518,0.04820000000000002,2.982995710668006,5.528474e-06,3.464874e-05,1e-07,0.25,-2.5749059,-2.5246892,2.113364,-9.17147,5.8128624,0.01013492,0.052496582,0.045996592844974475,0.08454106280193203,0.07995582,0.54656976,True,0.47465262889302956
MYO1E,0.9534,0.046599999999999975,3.0184337975356508,3.9466195e-05,0.00021953839,1e-07,0.25,-2.5741568,-2.632358,2.2391913,-9.167519,5.636245,0.08342223,0.28785664,0.18001135718341862,0.30917874396135553,0.72442,2.969386,True,0.47978165504891845
CPT1B,0.9446000000000001,0.055399999999999894,2.8361817937898732,7.104649e-07,3.195152e-06,1e-07,0.25,-2.5725098,-2.5684319,2.9054303,-13.410052,8.700334,0.00076894724,0.006894426,0.0034071550255536627,0.013112491373360931,0.005575135,0.067287564,True,0.4527340648582863
BRICD5,0.9526,0.0474,3.0005726591928727,1.318586e-06,7.898611e-06,1e-07,0.25,-2.570443,-2.5815496,2.3608532,-10.409546,6.139246,0.0031732714,0.013237789,0.007382169222032938,0.0175983436853002,0.028503876,0.13454019,True,0.47720414773197356
CDHR5,0.9498,0.05020000000000002,2.9402362207427024,2.773833e-05,0.00012365518,1e-07,0.25,-2.5692267,-2.4379601,2.4087596,-11.177018,7.2732916,0.047519375,0.18279038,0.10562180579216361,0.2311939268460994,0.43388528,1.8700182,True,0.4683822233670314
SGSM2,0.9544,0.045599999999999974,3.041174945442932,3.229004e-06,1.7917637e-05,1e-07,0.25,-2.568497,-2.5397415,1.8533201,-9.113324,3.9513464,0.0048996885,0.03316343,0.0159000567859171,0.04589371980676322,0.050091937,0.34007797,True,0.48304140393188255
